date,temperature,humidity,luminosity
2021-11-17 15:07:22.094,20.5,26.5,24
2021-11-17 15:07:20.562,20.5,26.5,23
2021-11-17 15:07:19.063,20.5,26.5,23
2021-11-17 15:07:17.535,20.5,26.5,23
2021-11-17 15:07:16.032,20.5,26.5,23
2021-11-17 15:07:14.503,20.5,26.5,22
2021-11-17 15:07:13.000,20.5,26.5,22
2021-11-17 15:07:11.472,20.5,26.5,22
2021-11-17 15:07:09.969,20.5,26.5,22
2021-11-17 15:07:08.441,20.5,26.5,22
2021-11-17 15:07:06.937,20.5,26.5,22
2021-11-17 15:07:05.410,20.5,26.5,22
2021-11-17 15:07:03.906,20.5,26.5,21
2021-11-17 15:07:02.378,20.5,26.5,23
2021-11-17 15:07:00.875,20.5,26.5,23
2021-11-17 15:06:59.347,20.5,26.5,23
2021-11-17 15:06:57.848,20.5,26.5,25
2021-11-17 15:06:56.320,20.5,26.5,25
2021-11-17 15:06:54.816,20.5,26.5,25
2021-11-17 15:06:53.288,20.5,26.5,25
2021-11-17 15:06:51.785,20.5,26.5,25
2021-11-17 15:06:50.257,20.5,26.5,26
2021-11-17 15:06:48.753,20.5,26.5,26
2021-11-17 15:06:47.225,20.5,26.5,25
2021-11-17 15:06:45.722,20.5,26.5,25
2021-11-17 15:06:44.194,20.5,26.4,25
2021-11-17 15:06:42.691,20.5,26.4,25
2021-11-17 15:06:41.162,20.5,26.4,25
2021-11-17 15:06:39.659,20.5,26.4,25
2021-11-17 15:06:38.131,20.5,26.5,25
2021-11-17 15:06:36.632,20.5,26.5,25
2021-11-17 15:06:35.104,20.5,26.5,25
2021-11-17 15:06:33.601,20.5,26.5,25
2021-11-17 15:06:32.073,20.5,26.5,25
2021-11-17 15:06:30.569,20.5,26.5,25
2021-11-17 15:06:29.041,20.5,26.6,25
2021-11-17 15:06:27.538,20.5,26.6,25
2021-11-17 15:06:26.010,20.5,26.6,25
2021-11-17 15:06:24.507,20.5,26.6,25
2021-11-17 15:06:22.979,20.5,26.7,25
2021-11-17 15:06:21.475,20.5,26.7,25
2021-11-17 15:06:19.948,20.5,26.8,24
2021-11-17 15:06:18.444,20.5,26.8,24
2021-11-17 15:06:16.916,20.5,26.9,24
2021-11-17 15:06:15.417,20.5,26.9,23
2021-11-17 15:06:13.889,20.4,26.9,24
2021-11-17 15:06:12.386,20.4,26.9,24
2021-11-17 15:06:10.857,20.5,27.0,24
2021-11-17 15:06:09.354,20.5,27.0,24
2021-11-17 15:06:07.826,20.4,26.7,25
2021-11-17 15:06:06.323,20.4,26.7,25
2021-11-17 15:06:04.795,20.4,26.5,25
2021-11-17 15:06:03.292,20.4,26.5,25
2021-11-17 15:06:01.764,20.4,26.5,25
2021-11-17 15:06:00.261,20.4,26.5,25
2021-11-17 15:05:58.732,20.4,26.4,25
2021-11-17 15:05:57.229,20.4,26.4,24
2021-11-17 15:05:55.701,20.5,26.5,24
2021-11-17 15:05:54.202,20.5,26.5,24
2021-11-17 15:05:52.674,20.4,26.3,25
2021-11-17 15:05:51.171,20.4,26.3,24
2021-11-17 15:05:47.070,20.4,26.3,24
2021-11-17 15:05:45.543,20.5,26.4,24
2021-11-17 15:05:44.039,20.5,26.4,24
2021-11-17 14:36:45.925,20.5,26.3,24
2021-11-17 14:36:44.397,20.5,26.3,24
2021-11-17 14:36:42.894,20.5,26.3,24
2021-11-17 14:36:41.366,20.5,26.3,24
2021-11-17 14:36:39.862,20.5,26.3,24
2021-11-17 14:36:38.335,20.5,26.3,25
2021-11-17 14:36:36.831,20.5,26.3,25
2021-11-17 14:36:35.303,20.5,26.4,25
2021-11-17 14:36:33.800,20.5,26.4,26
2021-11-17 14:36:32.272,20.5,26.4,26
2021-11-17 14:36:30.769,20.5,26.4,27
2021-11-17 14:36:29.240,20.5,26.4,26
2021-11-17 14:36:27.741,20.5,26.4,26
